Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 01:30:10.035,114550.1,0.199,BTCUSDT
2025-09-30 01:30:10.282,114550.1,0.057,BTCUSDT
2025-09-30 01:30:10.282,114550.1,0.032,BTCUSDT
2025-09-30 01:30:10.453,114550.0,0.785,BTCUSDT
2025-09-30 01:30:10.453,114550.0,0.001,BTCUSDT
2025-09-30 01:30:10.453,114550.0,0.001,BTCUSDT
2025-09-30 01:30:10.453,114550.0,0.001,BTCUSDT
2025-09-30 01:30:10.453,114550.0,0.009,BTCUSDT
2025-09-30 01:30:10.453,114550.0,0.002,BTCUSDT
2025-09-30 01:30:10.453,114550.0,0.002,BTCUSDT
2025-09-30 01:30:10.453,114550.0,0.001,BTCUSDT
2025-09-30 01:30:10.453,114550.0,0.004,BTCUSDT
2025-09-30 01:30:10.453,114550.0,0.001,BTCUSDT
2025-09-30 01:30:10.453,114550.0,0.001,BTCUSDT
2025-09-30 01:30:10.453,114550.0,0.002,BTCUSDT
2025-09-30 01:30:10.455,114550.0,0.002,BTCUSDT
2025-09-30 01:30:10.455,114549.9,0.001,BTCUSDT
2025-09-30 01:30:10.455,114549.9,0.001,BTCUSDT
2025-09-30 01:30:10.455,114549.9,0.001,BTCUSDT
2025-09-30 01:30:10.455,114549.7,0.002,BTCUSDT
2025-09-30 01:30:10.455,114549.6,0.001,BTCUSDT
2025-09-30 01:30:10.455,114549.6,0.002,BTCUSDT
2025-09-30 01:30:10.455,114549.5,0.001,BTCUSDT
2025-09-30 01:30:10.455,114549.5,0.002,BTCUSDT
2025-09-30 01:30:10.456,114549.4,0.012,BTCUSDT
2025-09-30 01:30:10.456,114549.4,0.002,BTCUSDT
2025-09-30 01:30:10.456,114549.1,0.001,BTCUSDT
2025-09-30 01:30:10.456,114549.1,0.002,BTCUSDT
2025-09-30 01:30:10.456,114549.0,0.019,BTCUSDT
2025-09-30 01:30:10.457,114548.8,0.005,BTCUSDT
2025-09-30 01:30:10.457,114548.7,0.002,BTCUSDT
2025-09-30 01:30:10.457,114548.6,0.003,BTCUSDT
2025-09-30 01:30:10.457,114548.5,0.002,BTCUSDT
2025-09-30 01:30:10.457,114548.0,0.001,BTCUSDT
2025-09-30 01:30:10.457,114547.9,0.002,BTCUSDT
2025-09-30 01:30:10.457,114547.8,0.003,BTCUSDT
2025-09-30 01:30:10.457,114547.4,0.005,BTCUSDT
2025-09-30 01:30:10.457,114547.3,0.002,BTCUSDT
2025-09-30 01:30:10.457,114547.2,0.002,BTCUSDT
2025-09-30 01:30:10.457,114547.0,0.014,BTCUSDT
2025-09-30 01:30:10.457,114546.7,0.001,BTCUSDT
2025-09-30 01:30:10.457,114546.7,0.002,BTCUSDT
2025-09-30 01:30:10.467,114546.6,0.001,BTCUSDT
2025-09-30 01:30:10.467,114546.6,0.001,BTCUSDT
2025-09-30 01:30:10.467,114546.6,0.001,BTCUSDT
2025-09-30 01:30:10.467,114546.6,0.001,BTCUSDT
2025-09-30 01:30:10.467,114546.6,0.001,BTCUSDT
2025-09-30 01:30:10.467,114546.6,0.001,BTCUSDT
2025-09-30 01:30:10.467,114546.6,0.001,BTCUSDT
2025-09-30 01:30:10.467,114546.6,0.001,BTCUSDT
2025-09-30 01:30:10.467,114546.6,0.019,BTCUSDT
2025-09-30 01:30:10.471,114546.6,0.017,BTCUSDT
2025-09-30 01:30:10.471,114546.6,0.021,BTCUSDT
2025-09-30 01:30:10.513,114546.6,0.05,BTCUSDT
2025-09-30 01:30:10.517,114546.6,0.016,BTCUSDT
2025-09-30 01:30:10.517,114546.6,0.001,BTCUSDT
2025-09-30 01:30:10.517,114546.6,0.004,BTCUSDT
2025-09-30 01:30:10.560,114546.6,0.04,BTCUSDT
2025-09-30 01:30:10.560,114546.6,0.004,BTCUSDT
2025-09-30 01:30:10.560,114546.6,0.002,BTCUSDT
2025-09-30 01:30:10.560,114546.5,0.001,BTCUSDT
2025-09-30 01:30:10.560,114546.3,0.001,BTCUSDT
2025-09-30 01:30:10.560,114546.2,0.012,BTCUSDT
2025-09-30 01:30:10.560,114546.2,0.006,BTCUSDT
2025-09-30 01:30:10.560,114546.1,0.002,BTCUSDT
2025-09-30 01:30:10.560,114546.1,0.013,BTCUSDT
2025-09-30 01:30:10.560,114545.8,0.001,BTCUSDT
2025-09-30 01:30:10.560,114545.7,0.001,BTCUSDT
2025-09-30 01:30:10.560,114545.6,0.002,BTCUSDT
2025-09-30 01:30:10.560,114545.5,0.002,BTCUSDT
2025-09-30 01:30:10.560,114545.4,0.011,BTCUSDT
2025-09-30 01:30:10.560,114545.2,0.031,BTCUSDT
2025-09-30 01:30:10.560,114545.0,0.012,BTCUSDT
2025-09-30 01:30:10.560,114544.9,0.001,BTCUSDT
2025-09-30 01:30:10.560,114544.9,0.002,BTCUSDT
2025-09-30 01:30:10.560,114544.8,0.001,BTCUSDT
2025-09-30 01:30:10.560,114544.8,0.001,BTCUSDT
2025-09-30 01:30:10.560,114544.6,0.001,BTCUSDT
2025-09-30 01:30:10.563,114544.3,0.001,BTCUSDT
2025-09-30 01:30:10.563,114544.3,0.002,BTCUSDT
2025-09-30 01:30:10.563,114544.3,0.002,BTCUSDT
2025-09-30 01:30:10.563,114544.3,0.026,BTCUSDT
2025-09-30 01:30:10.563,114544.3,0.001,BTCUSDT
2025-09-30 01:30:10.670,114544.1,0.024,BTCUSDT
2025-09-30 01:30:10.670,114544.1,0.001,BTCUSDT
2025-09-30 01:30:10.670,114544.1,0.001,BTCUSDT
2025-09-30 01:30:10.670,114544.1,0.001,BTCUSDT
2025-09-30 01:30:10.670,114544.1,0.012,BTCUSDT
2025-09-30 01:30:10.670,114544.1,0.349,BTCUSDT
2025-09-30 01:30:10.670,114544.1,0.05,BTCUSDT
2025-09-30 01:30:10.673,114544.1,0.037,BTCUSDT
2025-09-30 01:30:10.673,114544.1,0.002,BTCUSDT
2025-09-30 01:30:10.673,114544.1,0.017,BTCUSDT
2025-09-30 01:30:10.673,114544.1,0.002,BTCUSDT
2025-09-30 01:30:10.673,114544.1,0.001,BTCUSDT
2025-09-30 01:30:10.673,114544.0,0.001,BTCUSDT
2025-09-30 01:30:10.673,114543.7,0.002,BTCUSDT
2025-09-30 01:30:10.673,114543.3,0.002,BTCUSDT
2025-09-30 01:30:10.673,114543.1,0.002,BTCUSDT
2025-09-30 01:30:10.673,114543.0,0.001,BTCUSDT
2025-09-30 01:30:10.673,114542.9,0.001,BTCUSDT
2025-09-30 01:30:10.673,114542.8,0.001,BTCUSDT
2025-09-30 01:30:10.673,114542.8,0.001,BTCUSDT
2025-09-30 01:30:10.882,114542.6,0.008,BTCUSDT
2025-09-30 01:30:11.034,114542.6,0.16,BTCUSDT
2025-09-30 01:30:11.180,114542.6,0.006,BTCUSDT
2025-09-30 01:30:11.236,114542.6,0.001,BTCUSDT
2025-09-30 01:30:11.284,114542.6,0.057,BTCUSDT
2025-09-30 01:30:11.529,114542.5,0.034,BTCUSDT
2025-09-30 01:30:11.529,114542.5,0.067,BTCUSDT
